URL,Status
https://www.nytimes.com/video/science/space/100000008842578/artemis-ii-astronauts-moon-nasa.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
https://www.nytimes.com/video/how-we-got-here,200
https://www.nytimes.com/video/science/100000009053781/india-moon-landing.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
https://www.nytimes.com/video/science/space/100000009121655/amazon-project-kuiper-launch.html?playlistId=video%2Fscience,200
https://www.nytimes.com/video/science/earth/100000009092549/northern-lights-aurora-borealis.html?playlistId=video%2Fscience,200
https://www.nytimes.com/video/science/space/100000009121655/amazon-project-kuiper-launch.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
https://www.nytimes.com/video/Most-Viewed,200
https://www.nytimes.com/video/science/100000008981841/july-supermoon-buck-moon.html?playlistId=video%2Fscience,200
https://www.nytimes.com/video/science/100000008842429/nasa-artemis-ii-live.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
https://www.nytimes.com/video/science/space/100000008867597/starship-spacex-launch.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
https://www.nytimes.com/video/hk-protest,200
https://www.nytimes.com/video/science/space/100000008869615/spacex-dust-starship-launch-texas-port-isabel.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
https://www.nytimes.com/video/on-the-ground,200
https://www.nytimes.com/video/science/space/100000008826042/relativity-space-launch-terran.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
https://www.nytimes.com/video/science/100000009087563/nasa-ufo-research-director.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
https://www.nytimes.com/video/science/100000009087563/nasa-ufo-research-director.html?playlistId=video%2Fscience,200
https://www.nytimes.com/video/health/100000009113107/nobel-prize-covid-vaccine.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
https://www.nytimes.com/video/science/space/100000008814105/nasa-artemis-space-suit-moon.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
https://www.nytimes.com/video/2020-Elections,200
https://www.nytimes.com/video/science/space/100000009036644/russia-moon-launch-luna-25.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
https://www.nytimes.com/video/science/space/100000008867151/total-solar-eclipse-australia.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Fscience,200
https://www.nytimes.com/sitemap/1986/08/,200
https://www.nytimes.com/sitemap/1986/07/,200
https://www.nytimes.com/sitemap/1986/05/,200
https://www.nytimes.com/sitemap/1986/03/,200
https://www.nytimes.com/sitemap/1986/01/,200
https://www.nytimes.com/sitemap/1986/11/,200
https://www.nytimes.com/sitemap/1898/08/,200
https://www.nytimes.com/sitemap/1986/09/,200
https://www.nytimes.com/sitemap/1898/05/,200
https://www.nytimes.com/sitemap/1986/06/,200
https://www.nytimes.com/sitemap/1898/07/,200
https://www.nytimes.com/sitemap/1986/04/,200
https://www.nytimes.com/sitemap/1986/02/,200
https://www.nytimes.com/sitemap/1898/11/,200
https://www.nytimes.com/sitemap/1986/12/,200
https://www.nytimes.com/sitemap/1898/01/,200
https://www.nytimes.com/sitemap/1986/10/,200
https://www.nytimes.com/sitemap/1898/03/,200
https://www.nytimes.com/sitemap/1898/09/,200
https://www.nytimes.com/sitemap/1898/10/,200
https://www.nytimes.com/sitemap/1898/04/,200
https://www.nytimes.com/sitemap/1898/06/,200
https://www.nytimes.com/sitemap/1898/12/,200
https://www.nytimes.com/sitemap/1898/02/,200
https://www.nytimes.com/sitemap/1882/07/,200
https://www.nytimes.com/sitemap/1882/09/,200
https://www.nytimes.com/sitemap/1882/03/,200
https://www.nytimes.com/2023/07/21/arts/actors-strike-podcasts-rewatch.html,200
https://www.nytimes.com/2023/06/23/arts/television/im-a-virgo.html,200
https://www.nytimes.com/2023/08/15/movies/tiktok-movie-reviewers.html,200
https://www.nytimes.com/2023/09/24/us/politics/desantis-guantanamo-bay.html,200
https://www.nytimes.com/2023/09/22/us/new-college-florida-desantis.html,200
https://www.nytimes.com/by/elda-cantu,200
https://www.nytimes.com/newsletters/el-times,200
https://www.nytimes.com/ca/section/world/asia,200
https://www.nytimes.com/ca/section/world/africa,200
https://www.nytimes.com/ca/section/world/middleeast,200
https://www.nytimes.com/ca/section/world/americas,200
https://www.nytimes.com/2021/06/24/magazine/cargo-ships-emissions.html,200
https://www.nytimes.com/by/cara-buckley,200
https://www.nytimes.com/2023/07/06/climate/cargo-ship-emissions-agreement.html,200
